Date,Open,High,Low,Close,Volume,Adj Close
1993-02-08,12475.00,12475.00,12475.00,12475.00,2000,12475.00
1993-02-05,12400.00,12450.00,12400.00,12400.00,22000,12400.00
1993-02-04,12500.00,12500.00,12400.00,12400.00,3000,12400.00
1993-02-03,12550.00,12600.00,12425.00,12425.00,16000,12425.00
1993-02-02,12475.00,12500.00,12475.00,12500.00,13000,12500.00
1993-02-01,12200.00,12500.00,12200.00,12450.00,22000,12450.00
1993-01-29,12025.00,12100.00,12000.00,12100.00,5000,12100.00
1993-01-28,12225.00,12225.00,11950.00,12000.00,8000,12000.00
1993-01-27,12375.00,12400.00,12300.00,12300.00,5000,12300.00
1993-01-26,12800.00,12800.00,12400.00,12400.00,17000,12400.00
1993-01-25,12800.00,12850.00,12750.00,12750.00,13000,12750.00
1993-01-22,12500.00,12750.00,12450.00,12700.00,25000,12700.00
1993-01-21,11850.00,12600.00,11850.00,12600.00,80000,12600.00
1993-01-20,11600.00,11800.00,11600.00,11800.00,11000,11800.00
1993-01-19,11600.00,11650.00,11500.00,11600.00,32000,11600.00
1993-01-18,11550.00,11550.00,11350.00,11550.00,15000,11550.00
1993-01-15,11500.00,11800.00,11500.00,11600.00,18000,11600.00
1993-01-14,11550.00,11550.00,11450.00,11450.00,9000,11450.00
1993-01-13,11600.00,11650.00,11500.00,11500.00,12000,11500.00
1993-01-12,11550.00,11600.00,11450.00,11600.00,19000,11600.00
1993-01-11,11550.00,11550.00,11550.00,11550.00,3000,11550.00
1993-01-08,11500.00,11525.00,11500.00,11500.00,10000,11500.00
1993-01-07,11450.00,11575.00,11450.00,11450.00,26000,11450.00
1993-01-06,11600.00,11600.00,11500.00,11500.00,11000,11500.00
1993-01-05,11800.00,11800.00,11650.00,11650.00,12000,11650.00
1993-01-04,11725.00,11800.00,11625.00,11800.00,55000,11800.00
1992-12-31,11675.00,11750.00,11675.00,11750.00,31000,11750.00
1992-12-30,11700.00,11700.00,11700.00,11700.00,15000,11700.00
1992-12-29,11700.00,11700.00,11650.00,11650.00,6000,11650.00
1992-12-28,11500.00,11750.00,11450.00,11700.00,13000,11700.00
1992-12-24,11550.00,11550.00,11550.00,11550.00,11000,11550.00
1992-12-23,11450.00,11525.00,11450.00,11500.00,16000,11500.00
1992-12-22,11475.00,11475.00,11400.00,11400.00,16000,11400.00
1992-12-21,11525.00,11600.00,11500.00,11500.00,14000,11500.00
1992-12-18,11475.00,11500.00,11475.00,11500.00,20000,11500.00
1992-12-17,11575.00,11575.00,11525.00,11530.00,9000,11530.00
1992-12-16,11150.00,11600.00,11150.00,11525.00,53000,11525.00
1992-12-15,11130.00,11135.00,11100.00,11130.00,9000,11130.00
1992-12-14,11200.00,11200.00,11150.00,11150.00,6000,11150.00
1992-12-11,11200.00,11205.00,11200.00,11205.00,2000,11205.00
1992-12-10,11350.00,11350.00,11225.00,11225.00,10000,11225.00
1992-12-09,11250.00,11400.00,11250.00,11350.00,43000,11350.00
1992-12-08,11300.00,11350.00,11000.00,11200.00,22000,11200.00
1992-12-07,10875.00,11325.00,10875.00,11250.00,47000,11250.00
1992-12-04,10700.00,10900.00,10700.00,10850.00,9000,10850.00
1992-12-03,10600.00,10700.00,10600.00,10650.00,7000,10650.00
1992-12-02,10500.00,10750.00,10500.00,10550.00,20000,10550.00
1992-12-01,10675.00,10675.00,10475.00,10475.00,19000,10475.00
1992-11-30,10800.00,10800.00,10725.00,10725.00,6000,10725.00
1992-11-27,11000.00,11050.00,10750.00,10800.00,17000,10800.00
1992-11-25,10700.00,10950.00,10700.00,10950.00,12000,10950.00
1992-11-24,10200.00,10700.00,10200.00,10700.00,18000,10700.00
1992-11-23,10025.00,10150.00,10010.00,10150.00,45000,10150.00
1992-11-20,10025.00,10075.00,10025.00,10075.00,6000,10075.00
1992-11-19,10000.00,10010.00,9980.00,10005.00,70000,10005.00
1992-11-18,10050.00,10050.00,9800.00,9950.00,26000,9950.00
1992-11-17,10150.00,10175.00,10100.00,10100.00,5000,10100.00
1992-11-16,9775.00,10150.00,9775.00,10020.00,38000,10020.00
1992-11-13,9800.00,9800.00,9775.00,9800.00,4000,9800.00
1992-11-12,9675.00,9825.00,9675.00,9825.00,11000,9825.00
1992-11-11,9450.00,9680.00,9450.00,9675.00,13000,9675.00
1992-11-10,9425.00,9450.00,9425.00,9450.00,2000,9450.00
1992-11-09,9400.00,9400.00,9400.00,9400.00,3000,9400.00
1992-11-06,9375.00,9400.00,9375.00,9400.00,18000,9400.00
1992-11-05,9400.00,9400.00,9400.00,9400.00,4000,9400.00
1992-11-04,9450.00,9450.00,9400.00,9400.00,31000,9400.00
1992-11-03,9475.00,9475.00,9450.00,9475.00,10000,9475.00
1992-11-02,9500.00,9500.00,9475.00,9475.00,4000,9475.00
1992-10-30,9525.00,9525.00,9475.00,9475.00,6000,9475.00
1992-10-29,9525.00,9525.00,9525.00,9525.00,1000,9525.00
1992-10-28,9525.00,9525.00,9525.00,9525.00,000,9525.00
1992-10-27,9525.00,9525.00,9525.00,9525.00,000,9525.00
1992-10-26,9500.00,9550.00,9500.00,9525.00,7000,9525.00
1992-10-23,9500.00,9500.00,9475.00,9475.00,11000,9475.00
1992-10-22,9475.00,9475.00,9475.00,9475.00,000,9475.00
1992-10-21,9450.00,9475.00,9400.00,9475.00,15000,9475.00
1992-10-20,9425.00,9475.00,9425.00,9475.00,14000,9475.00
1992-10-19,9325.00,9375.00,9325.00,9375.00,3000,9375.00
1992-10-16,9350.00,9350.00,9300.00,9300.00,8000,9300.00
1992-10-15,9375.00,9375.00,9375.00,9375.00,3000,9375.00
1992-10-14,9425.00,9425.00,9400.00,9405.00,5000,9405.00
1992-10-13,9450.00,9450.00,9425.00,9425.00,2000,9425.00
1992-10-12,9325.00,9500.00,9325.00,9475.00,10000,9475.00
1992-10-09,9305.00,9305.00,9305.00,9305.00,000,9305.00
1992-10-08,9300.00,9325.00,9250.00,9305.00,14000,9305.00
1992-10-07,9300.00,9300.00,9275.00,9275.00,11000,9275.00
1992-10-06,9350.00,9350.00,9325.00,9325.00,2000,9325.00
1992-10-05,9450.00,9450.00,9150.00,9350.00,37000,9350.00
1992-10-02,9400.00,9450.00,9375.00,9450.00,6000,9450.00
1992-10-01,9425.00,9425.00,9400.00,9425.00,9000,9425.00
1992-09-30,9400.00,9425.00,9350.00,9400.00,15000,9400.00
1992-09-29,9325.00,9400.00,9325.00,9400.00,8000,9400.00
1992-09-28,9325.00,9350.00,9325.00,9350.00,3000,9350.00
1992-09-25,9300.00,9325.00,9300.00,9325.00,6000,9325.00
1992-09-24,9275.00,9275.00,9275.00,9275.00,4000,9275.00
1992-09-23,9300.00,9300.00,9250.00,9250.00,9000,9250.00
1992-09-22,9375.00,9400.00,9325.00,9325.00,38000,9325.00
1992-09-21,9400.00,9425.00,9400.00,9425.00,5000,9425.00
1992-09-18,9250.00,9400.00,9250.00,9400.00,6000,9400.00
1992-09-17,9225.00,9225.00,9225.00,9225.00,2000,9225.00
1992-09-16,9175.00,9225.00,9150.00,9225.00,13000,9225.00
1992-09-15,9200.00,9200.00,9175.00,9200.00,4000,9200.00
1992-09-14,9225.00,9250.00,9200.00,9200.00,7000,9200.00
1992-09-11,9175.00,9175.00,9175.00,9175.00,3000,9175.00
1992-09-10,9125.00,9150.00,9125.00,9150.00,12000,9150.00
1992-09-09,9125.00,9125.00,9125.00,9125.00,1000,9125.00
1992-09-08,9125.00,9125.00,9125.00,9125.00,2000,9125.00
1992-09-04,9150.00,9175.00,9150.00,9150.00,5000,9150.00
1992-09-03,9100.00,9125.00,9100.00,9125.00,36000,9125.00
1992-09-02,9100.00,9125.00,9075.00,9100.00,52000,9100.00
1992-09-01,9150.00,9150.00,9100.00,9100.00,47000,9100.00
1992-08-31,9150.00,9160.00,9125.00,9125.00,24000,9125.00
1992-08-28,9200.00,9205.00,9175.00,9175.00,65000,9175.00
1992-08-27,9325.00,9325.00,9225.00,9225.00,30000,9225.00
1992-08-26,9150.00,9350.00,9150.00,9325.00,26000,9325.00
1992-08-25,9200.00,9200.00,9050.00,9125.00,74000,9125.00
1992-08-24,9275.00,9275.00,9200.00,9200.00,57000,9200.00
1992-08-21,9400.00,9400.00,9325.00,9325.00,6000,9325.00
1992-08-20,9450.00,9450.00,9425.00,9425.00,3000,9425.00
1992-08-19,9475.00,9475.00,9425.00,9425.00,11000,9425.00
1992-08-18,9500.00,9500.00,9500.00,9500.00,000,9500.00
1992-08-17,9475.00,9550.00,9475.00,9500.00,18000,9500.00
1992-08-14,9500.00,9500.00,9500.00,9500.00,11000,9500.00
1992-08-13,9500.00,9505.00,9500.00,9505.00,11000,9505.00
1992-08-12,9650.00,9700.00,9525.00,9525.00,16000,9525.00
1992-08-11,9575.00,9625.00,9525.00,9625.00,7000,9625.00
1992-08-10,9825.00,9825.00,9600.00,9600.00,19000,9600.00
1992-08-07,9750.00,9900.00,9750.00,9850.00,34000,9850.00
1992-08-06,9900.00,9950.00,9725.00,9725.00,25000,9725.00
1992-08-05,9605.00,9875.00,9605.00,9830.00,46000,9830.00
1992-08-04,9550.00,9605.00,9550.00,9605.00,5000,9605.00
1992-08-03,9500.00,9550.00,9500.00,9550.00,6000,9550.00
1992-07-31,9500.00,9525.00,9475.00,9525.00,9000,9525.00
1992-07-30,9400.00,9500.00,9375.00,9500.00,23000,9500.00
1992-07-29,9250.00,9375.00,9250.00,9375.00,16000,9375.00
1992-07-28,9175.00,9275.00,9175.00,9250.00,13000,9250.00
1992-07-27,9150.00,9150.00,9150.00,9150.00,000,9150.00
1992-07-24,9125.00,9150.00,9125.00,9150.00,6000,9150.00
1992-07-23,9100.00,9100.00,9100.00,9100.00,7000,9100.00
1992-07-22,9125.00,9125.00,9075.00,9100.00,8000,9100.00
1992-07-21,9125.00,9150.00,9125.00,9125.00,13000,9125.00
1992-07-20,9100.00,9125.00,9075.00,9125.00,12000,9125.00
1992-07-17,9175.00,9175.00,9150.00,9150.00,20000,9150.00
1992-07-16,9250.00,9250.00,9200.00,9200.00,17000,9200.00
1992-07-15,9425.00,9450.00,9250.00,9250.00,30000,9250.00
1992-07-14,9425.00,9425.00,9425.00,9425.00,3000,9425.00
1992-07-13,9325.00,9425.00,9325.00,9425.00,12000,9425.00
1992-07-10,9325.00,9350.00,9325.00,9350.00,8000,9350.00
1992-07-09,9265.00,9350.00,9265.00,9350.00,34000,9350.00
1992-07-08,9350.00,9350.00,9275.00,9290.00,14000,9290.00
1992-07-07,9400.00,9400.00,9350.00,9350.00,10000,9350.00
1992-07-06,9375.00,9400.00,9375.00,9400.00,14000,9400.00
1992-07-02,9325.00,9400.00,9325.00,9350.00,21000,9350.00
1992-07-01,9200.00,9300.00,9150.00,9300.00,10000,9300.00
1992-06-30,9275.00,9300.00,9225.00,9225.00,8000,9225.00
1992-06-29,9000.00,9275.00,9000.00,9275.00,29000,9275.00
1992-06-26,8975.00,8975.00,8975.00,8975.00,3000,8975.00
1992-06-25,8975.00,9000.00,8975.00,9000.00,12000,9000.00
1992-06-24,8950.00,8975.00,8950.00,8950.00,10000,8950.00
1992-06-23,8925.00,8950.00,8925.00,8950.00,20000,8950.00
1992-06-22,8950.00,8950.00,8925.00,8925.00,22000,8925.00
1992-06-19,8900.00,8950.00,8875.00,8950.00,5000,8950.00
1992-06-18,8975.00,8975.00,8875.00,8875.00,53000,8875.00
1992-06-17,9060.00,9075.00,9025.00,9025.00,33000,9025.00
1992-06-16,9150.00,9150.00,9050.00,9050.00,13000,9050.00
1992-06-15,9110.00,9150.00,9100.00,9150.00,12000,9150.00
1992-06-12,9110.00,9110.00,9110.00,9110.00,2000,9110.00
1992-06-11,9125.00,9125.00,9110.00,9115.00,7000,9115.00
1992-06-10,9150.00,9150.00,9125.00,9125.00,28000,9125.00
1992-06-09,9100.00,9125.00,9100.00,9125.00,14000,9125.00
1992-06-08,9100.00,9100.00,9100.00,9100.00,6000,9100.00
1992-06-05,9095.00,9100.00,9095.00,9100.00,20000,9100.00
1992-06-04,9075.00,9100.00,9075.00,9100.00,24000,9100.00
1992-06-03,9100.00,9100.00,9100.00,9100.00,10000,9100.00
1992-06-02,9100.00,9125.00,9100.00,9100.00,122000,9100.00
1992-06-01,9100.00,9100.00,9075.00,9080.00,9000,9080.00
1992-05-29,9125.00,9150.00,9100.00,9100.00,5000,9100.00
1992-05-28,9075.00,9100.00,9075.00,9100.00,27000,9100.00
1992-05-27,9075.00,9075.00,9075.00,9075.00,1000,9075.00
1992-05-26,9100.00,9100.00,9075.00,9075.00,4000,9075.00
1992-05-22,9100.00,9100.00,9100.00,9100.00,39000,9100.00
1992-05-21,9100.00,9100.00,9100.00,9100.00,5000,9100.00
1992-05-20,9100.00,9100.00,9100.00,9100.00,6000,9100.00
1992-05-19,9100.00,9100.00,9100.00,9100.00,2000,9100.00
1992-05-18,9075.00,9125.00,9075.00,9125.00,11000,9125.00
1992-05-15,9075.00,9075.00,9075.00,9075.00,1000,9075.00
1992-05-14,9100.00,9100.00,9100.00,9100.00,10000,9100.00
1992-05-13,9085.00,9100.00,9085.00,9100.00,15000,9100.00
1992-05-12,9075.00,9075.00,9060.00,9060.00,3000,9060.00
1992-05-11,9050.00,9050.00,9050.00,9050.00,3000,9050.00
1992-05-08,9015.00,9050.00,9015.00,9050.00,4000,9050.00
1992-05-07,9025.00,9025.00,9000.00,9000.00,14000,9000.00
1992-05-06,9025.00,9025.00,9025.00,9025.00,13000,9025.00
1992-05-05,9100.00,9100.00,9050.00,9050.00,5000,9050.00
1992-05-04,9050.00,9100.00,9050.00,9100.00,11000,9100.00
1992-05-01,9100.00,9125.00,9025.00,9025.00,7000,9025.00
1992-04-30,9175.00,9200.00,9125.00,9125.00,15000,9125.00
1992-04-29,9050.00,9200.00,9050.00,9200.00,14000,9200.00
1992-04-28,9025.00,9025.00,9000.00,9000.00,11000,9000.00
1992-04-27,9025.00,9025.00,9000.00,9000.00,9000,9000.00
1992-04-24,9000.00,9025.00,8950.00,9025.00,20000,9025.00
1992-04-23,8900.00,9000.00,8900.00,9000.00,31000,9000.00
1992-04-22,8950.00,8950.00,8950.00,8950.00,4000,8950.00
1992-04-21,8975.00,8985.00,8975.00,8975.00,11000,8975.00
1992-04-20,9025.00,9050.00,9000.00,9000.00,29000,9000.00
1992-04-16,9000.00,9025.00,9000.00,9025.00,43000,9025.00
1992-04-15,8950.00,8975.00,8950.00,8975.00,6000,8975.00
1992-04-14,8900.00,8975.00,8875.00,8925.00,11000,8925.00
1992-04-13,8860.00,8860.00,8860.00,8860.00,1000,8860.00
1992-04-10,8900.00,8900.00,8850.00,8850.00,11000,8850.00
1992-04-09,8850.00,8875.00,8850.00,8875.00,39000,8875.00
1992-04-08,8900.00,8900.00,8875.00,8875.00,16000,8875.00
1992-04-07,8975.00,8975.00,8925.00,8925.00,4000,8925.00
1992-04-06,8900.00,8950.00,8900.00,8950.00,9000,8950.00
1992-04-03,8900.00,8900.00,8850.00,8900.00,21000,8900.00
1992-04-02,8925.00,8950.00,8925.00,8925.00,14000,8925.00
1992-04-01,8950.00,8950.00,8925.00,8950.00,14000,8950.00
1992-03-31,8950.00,8950.00,8940.00,8950.00,11000,8950.00
1992-03-30,8955.00,8975.00,8955.00,8975.00,17000,8975.00
1992-03-27,9000.00,9000.00,8950.00,8950.00,8000,8950.00
1992-03-26,9000.00,9000.00,9000.00,9000.00,12000,9000.00
1992-03-25,8950.00,9000.00,8905.00,8950.00,32000,8950.00
1992-03-24,8900.00,8925.00,8875.00,8925.00,28000,8925.00
1992-03-23,8875.00,8900.00,8875.00,8900.00,23000,8900.00
1992-03-20,8875.00,8925.00,8875.00,8925.00,17000,8925.00
1992-03-19,8875.00,8900.00,8875.00,8900.00,4000,8900.00
1992-03-18,8900.00,8950.00,8900.00,8900.00,14000,8900.00
1992-03-17,8850.00,8875.00,8850.00,8875.00,11000,8875.00
1992-03-16,8850.00,8850.00,8850.00,8850.00,2000,8850.00
1992-03-13,8825.00,8925.00,8825.00,8850.00,11000,8850.00
1992-03-12,8725.00,8775.00,8725.00,8775.00,5000,8775.00
1992-03-11,8725.00,8725.00,8700.00,8700.00,7000,8700.00
1992-03-10,8750.00,8750.00,8725.00,8725.00,2000,8725.00
1992-03-09,8725.00,8750.00,8700.00,8725.00,16000,8725.00
1992-03-06,8710.00,8710.00,8700.00,8700.00,14000,8700.00
1992-03-05,8700.00,8710.00,8700.00,8710.00,31000,8710.00
1992-03-04,8725.00,8725.00,8675.00,8700.00,40000,8700.00
1992-03-03,8700.00,8725.00,8700.00,8725.00,4000,8725.00
1992-03-02,8700.00,8710.00,8675.00,8675.00,11000,8675.00
1992-02-28,8700.00,8725.00,8700.00,8725.00,3000,8725.00
1992-02-27,8725.00,8725.00,8725.00,8725.00,1000,8725.00
1992-02-26,8725.00,8725.00,8725.00,8725.00,7000,8725.00
1992-02-25,8850.00,8850.00,8700.00,8725.00,27000,8725.00
1992-02-24,8700.00,8825.00,8700.00,8825.00,12000,8825.00
1992-02-21,8700.00,8700.00,8675.00,8700.00,37000,8700.00
1992-02-20,8700.00,8750.00,8700.00,8700.00,17000,8700.00
1992-02-19,8750.00,8750.00,8725.00,8725.00,27000,8725.00
1992-02-18,8700.00,8750.00,8700.00,8750.00,5000,8750.00
1992-02-14,8725.00,8750.00,8725.00,8750.00,2000,8750.00
1992-02-13,8675.00,8700.00,8650.00,8700.00,61000,8700.00
1992-02-12,8675.00,8700.00,8625.00,8700.00,12000,8700.00
1992-02-11,8750.00,8750.00,8700.00,8700.00,5000,8700.00
1992-02-10,8675.00,8750.00,8675.00,8750.00,8000,8750.00
1992-02-07,8800.00,8800.00,8700.00,8710.00,25000,8710.00
1992-02-06,8825.00,8825.00,8825.00,8825.00,1000,8825.00
1992-02-05,8850.00,8850.00,8850.00,8850.00,000,8850.00
1992-02-04,8850.00,8850.00,8850.00,8850.00,3000,8850.00
1992-02-03,8875.00,8875.00,8875.00,8875.00,1000,8875.00
1992-01-31,8900.00,8900.00,8850.00,8850.00,14000,8850.00
1992-01-30,8925.00,8950.00,8925.00,8925.00,10000,8925.00
1992-01-29,8900.00,8950.00,8875.00,8925.00,17000,8925.00
1992-01-28,8900.00,8950.00,8850.00,8925.00,23000,8925.00
1992-01-27,8725.00,8900.00,8725.00,8900.00,10000,8900.00
1992-01-24,8575.00,8700.00,8575.00,8700.00,15000,8700.00
1992-01-23,8575.00,8600.00,8575.00,8600.00,3000,8600.00
1992-01-22,8600.00,8650.00,8575.00,8575.00,102000,8575.00
1992-01-21,8700.00,8725.00,8575.00,8600.00,64000,8600.00
1992-01-20,8750.00,8750.00,8625.00,8725.00,28000,8725.00
1992-01-17,8725.00,8800.00,8725.00,8790.00,8000,8790.00
1992-01-16,8725.00,8725.00,8700.00,8725.00,32000,8725.00
1992-01-15,8750.00,8775.00,8750.00,8750.00,31000,8750.00
1992-01-14,8700.00,8750.00,8675.00,8750.00,36000,8750.00
1992-01-13,8775.00,8775.00,8725.00,8725.00,8000,8725.00
1992-01-10,8825.00,8825.00,8800.00,8800.00,5000,8800.00
1992-01-09,8825.00,8900.00,8825.00,8850.00,22000,8850.00
1992-01-08,8775.00,8825.00,8775.00,8800.00,21000,8800.00
1992-01-07,8775.00,8775.00,8750.00,8775.00,10000,8775.00
1992-01-06,8825.00,8825.00,8750.00,8750.00,13000,8750.00
1992-01-03,8800.00,8825.00,8800.00,8800.00,37000,8800.00
1992-01-02,8950.00,8950.00,8625.00,8725.00,70000,8725.00
1991-12-31,9075.00,9100.00,9025.00,9050.00,22000,9050.00
1991-12-30,8850.00,9125.00,8850.00,9100.00,26000,9100.00
1991-12-27,8650.00,8800.00,8650.00,8800.00,16000,8800.00
1991-12-26,8600.00,8650.00,8600.00,8650.00,10000,8650.00
1991-12-24,8500.00,8600.00,8500.00,8575.00,53000,8575.00
1991-12-23,8450.00,8525.00,8450.00,8525.00,24000,8525.00
1991-12-20,8475.00,8500.00,8425.00,8425.00,17000,8425.00
1991-12-19,8425.00,8425.00,8400.00,8425.00,19000,8425.00
1991-12-18,8475.00,8475.00,8425.00,8450.00,9000,8450.00
1991-12-17,8425.00,8500.00,8425.00,8500.00,17000,8500.00
1991-12-16,8400.00,8425.00,8375.00,8425.00,11000,8425.00
1991-12-13,8450.00,8500.00,8375.00,8375.00,16000,8375.00
1991-12-12,8425.00,8425.00,8375.00,8400.00,13000,8400.00
1991-12-11,8400.00,8400.00,8375.00,8375.00,19000,8375.00
1991-12-10,8375.00,8400.00,8300.00,8400.00,28000,8400.00
1991-12-09,8400.00,8400.00,8350.00,8350.00,17000,8350.00
1991-12-06,8425.00,8425.00,8355.00,8400.00,21000,8400.00
1991-12-05,8375.00,8400.00,8375.00,8400.00,9000,8400.00
1991-12-04,8500.00,8500.00,8400.00,8400.00,22000,8400.00
1991-12-03,8425.00,8500.00,8425.00,8500.00,10000,8500.00
1991-12-02,8350.00,8425.00,8300.00,8425.00,24000,8425.00
1991-11-29,8350.00,8350.00,8350.00,8350.00,1000,8350.00
1991-11-27,8350.00,8375.00,8350.00,8375.00,4000,8375.00
1991-11-26,8350.00,8375.00,8300.00,8375.00,29000,8375.00
1991-11-25,8250.00,8325.00,8250.00,8300.00,19000,8300.00
1991-11-22,8300.00,8300.00,8250.00,8250.00,23000,8250.00
1991-11-21,8325.00,8425.00,8325.00,8325.00,12000,8325.00
1991-11-20,8325.00,8325.00,8300.00,8325.00,26000,8325.00
1991-11-19,8350.00,8425.00,8325.00,8325.00,43000,8325.00
1991-11-18,8300.00,8300.00,8150.00,8300.00,603000,8300.00
1991-11-15,8500.00,8500.00,8350.00,8375.00,29000,8375.00
1991-11-14,8525.00,8525.00,8515.00,8525.00,23000,8525.00
1991-11-13,8500.00,8525.00,8500.00,8525.00,19000,8525.00
1991-11-12,8500.00,8525.00,8500.00,8525.00,26000,8525.00
1991-11-11,8500.00,8500.00,8500.00,8500.00,14000,8500.00
1991-11-08,8475.00,8515.00,8425.00,8500.00,14000,8500.00
1991-11-07,8425.00,8500.00,8425.00,8475.00,12000,8475.00
1991-11-06,8425.00,8425.00,8400.00,8425.00,10000,8425.00
1991-11-05,8425.00,8430.00,8425.00,8425.00,11000,8425.00
1991-11-04,8475.00,8475.00,8425.00,8425.00,8000,8425.00
1991-11-01,8545.00,8545.00,8500.00,8500.00,9000,8500.00
1991-10-31,8575.00,8575.00,8550.00,8570.00,26000,8570.00
1991-10-30,8575.00,8600.00,8575.00,8600.00,6000,8600.00
1991-10-29,8450.00,8575.00,8450.00,8550.00,16000,8550.00
1991-10-28,8500.00,8510.00,8450.00,8450.00,43000,8450.00
1991-10-25,8500.00,8510.00,8500.00,8500.00,29000,8500.00
1991-10-24,8525.00,8550.00,8500.00,8500.00,9000,8500.00
1991-10-23,8500.00,8550.00,8500.00,8525.00,13000,8525.00
1991-10-22,8500.00,8500.00,8500.00,8500.00,000,8500.00
1991-10-21,8500.00,8525.00,8500.00,8500.00,11000,8500.00
1991-10-18,8500.00,8525.00,8500.00,8500.00,11000,8500.00
1991-10-17,8525.00,8525.00,8500.00,8500.00,44000,8500.00
1991-10-16,8525.00,8550.00,8525.00,8525.00,21000,8525.00
1991-10-15,8500.00,8525.00,8500.00,8525.00,4000,8525.00
1991-10-14,8450.00,8450.00,8450.00,8450.00,1000,8450.00
1991-10-11,8475.00,8475.00,8475.00,8475.00,1000,8475.00
1991-10-10,8425.00,8475.00,8400.00,8475.00,6000,8475.00
1991-10-09,8500.00,8525.00,8425.00,8425.00,61000,8425.00
1991-10-08,8500.00,8525.00,8450.00,8500.00,114000,8500.00
1991-10-07,8560.00,9000.00,8500.00,8500.00,46000,8500.00
1991-10-04,8790.00,8815.00,8550.00,8560.00,18000,8560.00
1991-10-03,8875.00,8900.00,8775.00,8790.00,19000,8790.00
1991-10-02,8925.00,8925.00,8875.00,8875.00,14000,8875.00
1991-10-01,8875.00,8925.00,8875.00,8925.00,24000,8925.00
1991-09-30,8850.00,8875.00,8775.00,8875.00,40000,8875.00
1991-09-27,8800.00,9000.00,8800.00,8850.00,42000,8850.00
1991-09-26,8600.00,8800.00,8575.00,8800.00,34000,8800.00
1991-09-25,8600.00,8625.00,8575.00,8600.00,9000,8600.00
1991-09-24,8650.00,8650.00,8550.00,8600.00,31000,8600.00
1991-09-23,8550.00,8700.00,8525.00,8700.00,43000,8700.00
1991-09-20,8550.00,8575.00,8550.00,8550.00,14000,8550.00
1991-09-19,8500.00,8550.00,8475.00,8550.00,23000,8550.00
1991-09-18,8500.00,8575.00,8500.00,8500.00,50000,8500.00
1991-09-17,8500.00,8525.00,8475.00,8500.00,5000,8500.00
1991-09-16,8450.00,8500.00,8400.00,8500.00,25000,8500.00
1991-09-13,8450.00,8525.00,8450.00,8450.00,29000,8450.00
1991-09-12,8350.00,8425.00,8350.00,8400.00,20000,8400.00
